"Id","Name","Version","MD5","SHA1","SHA256","AuthenticodeSHA1","AuthenticodeSHA256","TbsMD5","TbsSHA1","TbsSHA256","TbsSHA384"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","e323413de3caec7f7730b43c551f26a0","f3c20ce4282587c920e9ff5da2150fac7858172e","45c3d607cb57a1714c1c604a25cbadf2779f4734855d0e43aa394073b6966b26","aba5185a6ebdb040c5e4b8b8eaa44382eb705aec","157ae92541eda2f5035435c63e1654adfa45c06e37b05cbb60d76a63daa93f04","d0785ad36e427c92b19f6826ab1e8020,e9d38360b914c8863f6cba3ee58764d3,918d9eb6a6cd36c531eceb926170a7e1,53c41bc1164e09e0cd1617a5bf913efd,49e7946e133b4aaa31899adb235d3fa9,b30c31a572b0409383ed3fbe17e56e81","365b7a9c21bd9373e49052c3e7b3e4646ddd4d43,4cba8eae47b6bf76f20b3504b98b8f062694a89b,0ae95700d65e6f59715aa47048993ca7858e676a,93c03aac8951d494ecd5696b1c08658541b18727,f9f38ec49a6ccb990805be6dda0efa5f7fe8f7e7,4843a82ed3b1f2bfbee9671960e1940c942f688d","c2abb7484da91a658548de089d52436175fdb760a1387d225611dc0613a1e2ff,88901d86a4cc1f1bb193d08e1fb63d27452e63f83e228c657ab1a92e4ade3976,47c46e6eaa3780eace3d0d891346cd373359d246b21a957219dbab4c8f37c166,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b,1bb998a806b890e3300be35de0daa1b691fa218ef3d58ee5ec1b43fd34250a74,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9","eab4fe5ef90e0de4a6aa3a27769a5e879f588df5e4785aa4104debd1f81e19ea56d33e3a16e5facf99f68b5d8e3d287b,e9f2a75334a9e336c5a4712eadee88d0374b0fdc273262f4e65c9040ad2793067cc076696db5279a478773485e285652,e54017c93ba52f012cc15aeb3bcbce1e90a0006ff8dca231a24fc572926770f63213343f538003407bed3463fa9c4a85,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8,0a2ca21b084e3b431a7150c49819934d64a8b259d5686706d879a90cc37d32005eb2bbe07558b312b1169ab8a3e3de39,bbda8407c4f9fc4e54d772f1c7fb9d30bc97e1f97ecd51c443063d1fa0644e266328781776cd5c44896c457c75f4d7da"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.0.6000.16386 built by: WinDDK","c9c25778efe890baa4087e32937016a0","f4728f490d741b04b611164a7d997e34458e3a5e","49329fa09f584d1960b09c1b15df18c0bc1c4fdb90bf48b6b5703e872040b668","9e771be7100b166ba79aeeea58aa3dee44c09d6b","6b9090296a10225be115810e29e8ada4f70e4d4a8f88b385ccd9a8a6d2eb6778","d6c7684e9aaa508cf268335f83afe040,518d2ea8a21e879c942d504824ac211c,41011f8d0e7c7a6408334ca387914c61,fb72fa311261c4fb6a786e5cc7ce1d2f,53c41bc1164e09e0cd1617a5bf913efd","18066d20ad92409c567cdfde745279ff71c75226,21ce87d827077e61abddf2beba69fde5432ea031,c7fc1727f5b75a6421a1f95c73bbdb23580c48e5,1006abcf3b1eb43fd4cc42a2cc25346b3b9002c3,93c03aac8951d494ecd5696b1c08658541b18727","a612fb22ce8be6dab75e47c98508f98496583e79c9c97b936a8caee9ea9f3fff,1ec3b4f02e03930a470020e0e48d24b84678bb558f46182888d870541f5e25c7,88dd3952638ee82738c03168e6fd863fe4eab1059ee5e2926ad8cb587c255dc0,01beb7dc0d29b16a5506fc611b435aa0f4d9c50408ca404e91135e493a20890a,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b","35c249d6ad0261a6229b2a727067ac6ba32a5d24b30b9249051f748c7735fbe2ec2ef26a702c50df1790fbe32a65aee7,53e346bbde23779a5d116cc9d86fdd71c97b1f1b343439f8a11aa1d3c87af63864bb8488a5aeb2d0c26a6a1e0b15f03f,a00aa5ed457c41e37967882644d63366bae014f03a986576d8514164d7027acf7d0b5e03d764db2558f60db148954459,759175ad5a7509fc3ea3678d14e568abd0edeb753b53af88af04869bea98a07314b88c26de077ab3bdb6dbb1df1b93f9,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","2f8653034a35526df88ea0c62b035a42","68ca9c27131aa35c7f433dc914da74f4b3d8793f","4d19ee789e101e5a76834fb411aadf8229f08b3ece671343ad57a6576a525036","2e37b05cd1bafe18e0a1a33560b0ec5aa99b0192","e650b4e4b5a95cba582b9749cac4c40e67e854d78eb8494f46f6d11f1fcea4d6","d6c7684e9aaa508cf268335f83afe040,518d2ea8a21e879c942d504824ac211c,41011f8d0e7c7a6408334ca387914c61,fb72fa311261c4fb6a786e5cc7ce1d2f,53c41bc1164e09e0cd1617a5bf913efd","18066d20ad92409c567cdfde745279ff71c75226,21ce87d827077e61abddf2beba69fde5432ea031,c7fc1727f5b75a6421a1f95c73bbdb23580c48e5,1006abcf3b1eb43fd4cc42a2cc25346b3b9002c3,93c03aac8951d494ecd5696b1c08658541b18727","a612fb22ce8be6dab75e47c98508f98496583e79c9c97b936a8caee9ea9f3fff,1ec3b4f02e03930a470020e0e48d24b84678bb558f46182888d870541f5e25c7,88dd3952638ee82738c03168e6fd863fe4eab1059ee5e2926ad8cb587c255dc0,01beb7dc0d29b16a5506fc611b435aa0f4d9c50408ca404e91135e493a20890a,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b","35c249d6ad0261a6229b2a727067ac6ba32a5d24b30b9249051f748c7735fbe2ec2ef26a702c50df1790fbe32a65aee7,53e346bbde23779a5d116cc9d86fdd71c97b1f1b343439f8a11aa1d3c87af63864bb8488a5aeb2d0c26a6a1e0b15f03f,a00aa5ed457c41e37967882644d63366bae014f03a986576d8514164d7027acf7d0b5e03d764db2558f60db148954459,759175ad5a7509fc3ea3678d14e568abd0edeb753b53af88af04869bea98a07314b88c26de077ab3bdb6dbb1df1b93f9,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","e747f164fc89566f934f9ec5627cd8c3","a958734d25865cbc6bcbc11090ab9d6b72799143","5177a3b7393fb5855b2ec0a45d4c91660b958ee077e76e5a7d0669f2e04bcf02","820a00a0e0fc628d06ac1f779eb9e88d613d8934","b46fb3ed5a7a84ef594ab0b76f384aa2dca0614574478fb98308806612609465","918d9eb6a6cd36c531eceb926170a7e1,53c41bc1164e09e0cd1617a5bf913efd,8f8c7ccf1ef7e1ee347f49e8266008ca,b30c31a572b0409383ed3fbe17e56e81","0ae95700d65e6f59715aa47048993ca7858e676a,93c03aac8951d494ecd5696b1c08658541b18727,b856b993df73da9d824aa1e5161788bd10d1e10e,4843a82ed3b1f2bfbee9671960e1940c942f688d","47c46e6eaa3780eace3d0d891346cd373359d246b21a957219dbab4c8f37c166,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b,1dd13a417806106c76cfbcd3614fe27a0638d2aaf2731f6a110c05043e34ad91,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9","e54017c93ba52f012cc15aeb3bcbce1e90a0006ff8dca231a24fc572926770f63213343f538003407bed3463fa9c4a85,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8,d24ede407b82f80a6f0703b59af267f227a956c21f642f4c3d717d6999728ba2acfde76966340f4334f8ecdcf294616e,bbda8407c4f9fc4e54d772f1c7fb9d30bc97e1f97ecd51c443063d1fa0644e266328781776cd5c44896c457c75f4d7da"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","c08063f052308b6f5882482615387f30","252157ab2e33eed7aa112d1c93c720cadcee31ae","523d1d43e896077f32cd9acaa8e85b513bfb7b013a625e56f0d4e9675d9822ba","732fdb7d346543552b44e6d127fa907df7ef8d81","942a7b2ebca0edeff5803c8f899ee455c0ec279542c41d2db2664d58c1025c86","d6c7684e9aaa508cf268335f83afe040,518d2ea8a21e879c942d504824ac211c,41011f8d0e7c7a6408334ca387914c61,fb72fa311261c4fb6a786e5cc7ce1d2f,53c41bc1164e09e0cd1617a5bf913efd","18066d20ad92409c567cdfde745279ff71c75226,21ce87d827077e61abddf2beba69fde5432ea031,c7fc1727f5b75a6421a1f95c73bbdb23580c48e5,1006abcf3b1eb43fd4cc42a2cc25346b3b9002c3,93c03aac8951d494ecd5696b1c08658541b18727","a612fb22ce8be6dab75e47c98508f98496583e79c9c97b936a8caee9ea9f3fff,1ec3b4f02e03930a470020e0e48d24b84678bb558f46182888d870541f5e25c7,88dd3952638ee82738c03168e6fd863fe4eab1059ee5e2926ad8cb587c255dc0,01beb7dc0d29b16a5506fc611b435aa0f4d9c50408ca404e91135e493a20890a,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b","35c249d6ad0261a6229b2a727067ac6ba32a5d24b30b9249051f748c7735fbe2ec2ef26a702c50df1790fbe32a65aee7,53e346bbde23779a5d116cc9d86fdd71c97b1f1b343439f8a11aa1d3c87af63864bb8488a5aeb2d0c26a6a1e0b15f03f,a00aa5ed457c41e37967882644d63366bae014f03a986576d8514164d7027acf7d0b5e03d764db2558f60db148954459,759175ad5a7509fc3ea3678d14e568abd0edeb753b53af88af04869bea98a07314b88c26de077ab3bdb6dbb1df1b93f9,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","549e5148be5e7be17f9d416d8a0e333e","6d9e22a275a5477ea446e6c56ee45671fbcbb5f6","592f56b13e7dcaa285da64a0b9a48be7562bd9b0a190208b7c8b7d8de427cf6c","f645fd2deb256b7e3b8dcb7213c4fb61f2e209ec","c2159219e9986ab9e07e00a87fb83835230a2b99174e7f9b94096046c2dace55","d6c7684e9aaa508cf268335f83afe040,518d2ea8a21e879c942d504824ac211c,41011f8d0e7c7a6408334ca387914c61,fb72fa311261c4fb6a786e5cc7ce1d2f,53c41bc1164e09e0cd1617a5bf913efd","18066d20ad92409c567cdfde745279ff71c75226,21ce87d827077e61abddf2beba69fde5432ea031,c7fc1727f5b75a6421a1f95c73bbdb23580c48e5,1006abcf3b1eb43fd4cc42a2cc25346b3b9002c3,93c03aac8951d494ecd5696b1c08658541b18727","a612fb22ce8be6dab75e47c98508f98496583e79c9c97b936a8caee9ea9f3fff,1ec3b4f02e03930a470020e0e48d24b84678bb558f46182888d870541f5e25c7,88dd3952638ee82738c03168e6fd863fe4eab1059ee5e2926ad8cb587c255dc0,01beb7dc0d29b16a5506fc611b435aa0f4d9c50408ca404e91135e493a20890a,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b","35c249d6ad0261a6229b2a727067ac6ba32a5d24b30b9249051f748c7735fbe2ec2ef26a702c50df1790fbe32a65aee7,53e346bbde23779a5d116cc9d86fdd71c97b1f1b343439f8a11aa1d3c87af63864bb8488a5aeb2d0c26a6a1e0b15f03f,a00aa5ed457c41e37967882644d63366bae014f03a986576d8514164d7027acf7d0b5e03d764db2558f60db148954459,759175ad5a7509fc3ea3678d14e568abd0edeb753b53af88af04869bea98a07314b88c26de077ab3bdb6dbb1df1b93f9,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","d0c2caa17c7b6d2200e1b5aa9d07135e","bad84fca57ab0ef0af9230a93e0cc3d149f9ccd0","5b3705b47dc15f2b61ca3821b883b9cd114d83fcc3344d11eb1d3df495d75abe","eae1ab9e3aac1a4de139993b7e63542befccf0df","6045d564286f00fc1efedd25ffd22ecb7eaf2b3a6c778e392319380c77e45658","e6d820afb23af20a65cf0b03247ea05e,518d2ea8a21e879c942d504824ac211c,918d9eb6a6cd36c531eceb926170a7e1,53c41bc1164e09e0cd1617a5bf913efd,49e7946e133b4aaa31899adb235d3fa9,b30c31a572b0409383ed3fbe17e56e81","7a8f7c37453f99390ee1e94bb5d3d1cba3a0eea7,21ce87d827077e61abddf2beba69fde5432ea031,0ae95700d65e6f59715aa47048993ca7858e676a,93c03aac8951d494ecd5696b1c08658541b18727,f9f38ec49a6ccb990805be6dda0efa5f7fe8f7e7,4843a82ed3b1f2bfbee9671960e1940c942f688d","7e722dc40e6b9abf8c20aa4d887e34b6d2c6b8cbe53a055d49bf9f5e946e0d27,1ec3b4f02e03930a470020e0e48d24b84678bb558f46182888d870541f5e25c7,47c46e6eaa3780eace3d0d891346cd373359d246b21a957219dbab4c8f37c166,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b,1bb998a806b890e3300be35de0daa1b691fa218ef3d58ee5ec1b43fd34250a74,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9","7e14609969a388d38d227df1dbb9ce086c9a820142c94fd1a28ef2835a8aa528aef4c6399bce344d79adb5f3dad86afa,53e346bbde23779a5d116cc9d86fdd71c97b1f1b343439f8a11aa1d3c87af63864bb8488a5aeb2d0c26a6a1e0b15f03f,e54017c93ba52f012cc15aeb3bcbce1e90a0006ff8dca231a24fc572926770f63213343f538003407bed3463fa9c4a85,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8,0a2ca21b084e3b431a7150c49819934d64a8b259d5686706d879a90cc37d32005eb2bbe07558b312b1169ab8a3e3de39,bbda8407c4f9fc4e54d772f1c7fb9d30bc97e1f97ecd51c443063d1fa0644e266328781776cd5c44896c457c75f4d7da"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","f310b453ac562f2c53d30aa6e35506bb","eb44a05f8bba3d15e38454bd92999a856e6574eb","600a2119657973112025db3c0eeab2e69d528bccfeed75f40c6ef50b059ec8a0","37552fe06a39175032793e6317d124008a892f18","abf635a246752555868f203a565ead519c9ada06ea007545a47bf352678c342a","918d9eb6a6cd36c531eceb926170a7e1,53c41bc1164e09e0cd1617a5bf913efd,8f8c7ccf1ef7e1ee347f49e8266008ca,b30c31a572b0409383ed3fbe17e56e81","0ae95700d65e6f59715aa47048993ca7858e676a,93c03aac8951d494ecd5696b1c08658541b18727,b856b993df73da9d824aa1e5161788bd10d1e10e,4843a82ed3b1f2bfbee9671960e1940c942f688d","47c46e6eaa3780eace3d0d891346cd373359d246b21a957219dbab4c8f37c166,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b,1dd13a417806106c76cfbcd3614fe27a0638d2aaf2731f6a110c05043e34ad91,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9","e54017c93ba52f012cc15aeb3bcbce1e90a0006ff8dca231a24fc572926770f63213343f538003407bed3463fa9c4a85,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8,d24ede407b82f80a6f0703b59af267f227a956c21f642f4c3d717d6999728ba2acfde76966340f4334f8ecdcf294616e,bbda8407c4f9fc4e54d772f1c7fb9d30bc97e1f97ecd51c443063d1fa0644e266328781776cd5c44896c457c75f4d7da"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","aa69b4255e786d968adbd75ba5cf3e93","af5f642b105d86f82ba6d5e7a55d6404bfb50875","60b163776e7b95e0c2280d04476304d0c943b484909131f340e3ce6045a49289","92524be5b5320c3e08d880ecbcd36a9c8037a921","47c9323ae818bd2a3b55fc04abd984bd940cd4e27b6d4af311edcb66988ce941","d6c7684e9aaa508cf268335f83afe040,518d2ea8a21e879c942d504824ac211c,41011f8d0e7c7a6408334ca387914c61,fb72fa311261c4fb6a786e5cc7ce1d2f,53c41bc1164e09e0cd1617a5bf913efd","18066d20ad92409c567cdfde745279ff71c75226,21ce87d827077e61abddf2beba69fde5432ea031,c7fc1727f5b75a6421a1f95c73bbdb23580c48e5,1006abcf3b1eb43fd4cc42a2cc25346b3b9002c3,93c03aac8951d494ecd5696b1c08658541b18727","a612fb22ce8be6dab75e47c98508f98496583e79c9c97b936a8caee9ea9f3fff,1ec3b4f02e03930a470020e0e48d24b84678bb558f46182888d870541f5e25c7,88dd3952638ee82738c03168e6fd863fe4eab1059ee5e2926ad8cb587c255dc0,01beb7dc0d29b16a5506fc611b435aa0f4d9c50408ca404e91135e493a20890a,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b","35c249d6ad0261a6229b2a727067ac6ba32a5d24b30b9249051f748c7735fbe2ec2ef26a702c50df1790fbe32a65aee7,53e346bbde23779a5d116cc9d86fdd71c97b1f1b343439f8a11aa1d3c87af63864bb8488a5aeb2d0c26a6a1e0b15f03f,a00aa5ed457c41e37967882644d63366bae014f03a986576d8514164d7027acf7d0b5e03d764db2558f60db148954459,759175ad5a7509fc3ea3678d14e568abd0edeb753b53af88af04869bea98a07314b88c26de077ab3bdb6dbb1df1b93f9,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","3411fdf098aa20193eee5ffa36ba43b2","ad05bff5fe45df9e08252717fc2bc2af57bf026f","67734c7c0130dd66c964f76965f09a2290da4b14c94412c0056046e700654bdc","b72edd113acbd4bb98374b80c1d238eb1e348f15","3b2a3b74127c7ecf095e0fe5a65af31b9701d2ba6dc2a4d87882de65d84842c0","d6c7684e9aaa508cf268335f83afe040,518d2ea8a21e879c942d504824ac211c,41011f8d0e7c7a6408334ca387914c61,fb72fa311261c4fb6a786e5cc7ce1d2f,53c41bc1164e09e0cd1617a5bf913efd","18066d20ad92409c567cdfde745279ff71c75226,21ce87d827077e61abddf2beba69fde5432ea031,c7fc1727f5b75a6421a1f95c73bbdb23580c48e5,1006abcf3b1eb43fd4cc42a2cc25346b3b9002c3,93c03aac8951d494ecd5696b1c08658541b18727","a612fb22ce8be6dab75e47c98508f98496583e79c9c97b936a8caee9ea9f3fff,1ec3b4f02e03930a470020e0e48d24b84678bb558f46182888d870541f5e25c7,88dd3952638ee82738c03168e6fd863fe4eab1059ee5e2926ad8cb587c255dc0,01beb7dc0d29b16a5506fc611b435aa0f4d9c50408ca404e91135e493a20890a,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b","35c249d6ad0261a6229b2a727067ac6ba32a5d24b30b9249051f748c7735fbe2ec2ef26a702c50df1790fbe32a65aee7,53e346bbde23779a5d116cc9d86fdd71c97b1f1b343439f8a11aa1d3c87af63864bb8488a5aeb2d0c26a6a1e0b15f03f,a00aa5ed457c41e37967882644d63366bae014f03a986576d8514164d7027acf7d0b5e03d764db2558f60db148954459,759175ad5a7509fc3ea3678d14e568abd0edeb753b53af88af04869bea98a07314b88c26de077ab3bdb6dbb1df1b93f9,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","f60a9b88c6ff07d4990d8653d0025683","0cc60a56e245e70f664906b7b67dfe1b4a08a5b7","6befa481e8cca8084d9ec3a1925782cd3c28ef7a3e4384e034d48deaabb96b63","bb21b535fa0adaef1a9a29759e0d2b2a5faf1965","5e9099b95b2074fecc6efa6d59552651b1e082aaa3612889f417064d378a797f","d0785ad36e427c92b19f6826ab1e8020,e9d38360b914c8863f6cba3ee58764d3,918d9eb6a6cd36c531eceb926170a7e1,53c41bc1164e09e0cd1617a5bf913efd,49e7946e133b4aaa31899adb235d3fa9,b30c31a572b0409383ed3fbe17e56e81","365b7a9c21bd9373e49052c3e7b3e4646ddd4d43,4cba8eae47b6bf76f20b3504b98b8f062694a89b,0ae95700d65e6f59715aa47048993ca7858e676a,93c03aac8951d494ecd5696b1c08658541b18727,f9f38ec49a6ccb990805be6dda0efa5f7fe8f7e7,4843a82ed3b1f2bfbee9671960e1940c942f688d","c2abb7484da91a658548de089d52436175fdb760a1387d225611dc0613a1e2ff,88901d86a4cc1f1bb193d08e1fb63d27452e63f83e228c657ab1a92e4ade3976,47c46e6eaa3780eace3d0d891346cd373359d246b21a957219dbab4c8f37c166,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b,1bb998a806b890e3300be35de0daa1b691fa218ef3d58ee5ec1b43fd34250a74,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9","eab4fe5ef90e0de4a6aa3a27769a5e879f588df5e4785aa4104debd1f81e19ea56d33e3a16e5facf99f68b5d8e3d287b,e9f2a75334a9e336c5a4712eadee88d0374b0fdc273262f4e65c9040ad2793067cc076696db5279a478773485e285652,e54017c93ba52f012cc15aeb3bcbce1e90a0006ff8dca231a24fc572926770f63213343f538003407bed3463fa9c4a85,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8,0a2ca21b084e3b431a7150c49819934d64a8b259d5686706d879a90cc37d32005eb2bbe07558b312b1169ab8a3e3de39,bbda8407c4f9fc4e54d772f1c7fb9d30bc97e1f97ecd51c443063d1fa0644e266328781776cd5c44896c457c75f4d7da"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","c046ca4da48db1524ddf3a49a8d02b65","5635bb2478929010693bc3b23f8b7fe5fdbc3aed","771015b2620942919bb2e0683476635b7a09db55216d6fbf03534cb18513b20c","e79179e0a586067e9d9654c2a8dfd45963ddcac3","36729c2c714e05ebf9bc7262bc7f0d5d25d9dc9c8e0c4fdce27143bbdd9d9aa7","918d9eb6a6cd36c531eceb926170a7e1,53c41bc1164e09e0cd1617a5bf913efd,8f8c7ccf1ef7e1ee347f49e8266008ca,b30c31a572b0409383ed3fbe17e56e81","0ae95700d65e6f59715aa47048993ca7858e676a,93c03aac8951d494ecd5696b1c08658541b18727,b856b993df73da9d824aa1e5161788bd10d1e10e,4843a82ed3b1f2bfbee9671960e1940c942f688d","47c46e6eaa3780eace3d0d891346cd373359d246b21a957219dbab4c8f37c166,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b,1dd13a417806106c76cfbcd3614fe27a0638d2aaf2731f6a110c05043e34ad91,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9","e54017c93ba52f012cc15aeb3bcbce1e90a0006ff8dca231a24fc572926770f63213343f538003407bed3463fa9c4a85,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8,d24ede407b82f80a6f0703b59af267f227a956c21f642f4c3d717d6999728ba2acfde76966340f4334f8ecdcf294616e,bbda8407c4f9fc4e54d772f1c7fb9d30bc97e1f97ecd51c443063d1fa0644e266328781776cd5c44896c457c75f4d7da"
"16d8962b-cf96-432f-8a43-d41f06828f56","cpuz.sys","6.1.7600.16385 built by: WinDDK","0283b43c6bc965175a1c92b255d39556","8325e8d7fd2edc126dcf1089dee8da64e79fb12e","80eeb8c2890f3535ed14f5881baf2f2226e6763be099d09fb8aadaba5b4474c1","fed654a9c5f2bf2a1ad9a2e94da162633fb468c5","72f9cb24cfa641876f34967b96244259f95987ef24d1d729c0e483b3eb9a2740","d6c7684e9aaa508cf268335f83afe040,518d2ea8a21e879c942d504824ac211c,918d9eb6a6cd36c531eceb926170a7e1,53c41bc1164e09e0cd1617a5bf913efd,49e7946e133b4aaa31899adb235d3fa9,b30c31a572b0409383ed3fbe17e56e81","18066d20ad92409c567cdfde745279ff71c75226,21ce87d827077e61abddf2beba69fde5432ea031,0ae95700d65e6f59715aa47048993ca7858e676a,93c03aac8951d494ecd5696b1c08658541b18727,f9f38ec49a6ccb990805be6dda0efa5f7fe8f7e7,4843a82ed3b1f2bfbee9671960e1940c942f688d","a612fb22ce8be6dab75e47c98508f98496583e79c9c97b936a8caee9ea9f3fff,1ec3b4f02e03930a470020e0e48d24b84678bb558f46182888d870541f5e25c7,47c46e6eaa3780eace3d0d891346cd373359d246b21a957219dbab4c8f37c166,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b,1bb998a806b890e3300be35de0daa1b691fa218ef3d58ee5ec1b43fd34250a74,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9","35c249d6ad0261a6229b2a727067ac6ba32a5d24b30b9249051f748c7735fbe2ec2ef26a702c50df1790fbe32a65aee7,53e346bbde23779a5d116cc9d86fdd71c97b1f1b343439f8a11aa1d3c87af63864bb8488a5aeb2d0c26a6a1e0b15f03f,e54017c93ba52f012cc15aeb3bcbce1e90a0006ff8dca231a24fc572926770f63213343f538003407bed3463fa9c4a85,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8,0a2ca21b084e3b431a7150c49819934d64a8b259d5686706d879a90cc37d32005eb2bbe07558b312b1169ab8a3e3de39,bbda8407c4f9fc4e54d772f1c7fb9d30bc97e1f97ecd51c443063d1fa0644e266328781776cd5c44896c457c75f4d7da"
